wv er
3527.8365575082707 6.804831749414024e-17
3528.8359446350437 6.877198141611593e-17
3529.8353317618166 6.905276622068583e-17
3530.8347188885896 6.896163076951719e-17
3531.8341060153625 6.753830439821965e-17
3532.8334931421355 6.720323669313157e-17
3533.8328802689084 6.826539615665376e-17
3534.8322673956814 6.866678389453389e-17
3535.8316545224543 6.970823075551775e-17
3536.8310416492272 6.971813045308879e-17
3537.830428776 7.072015057735592e-17
3538.829815902773 7.243491583951305e-17
3539.829203029546 7.38895758124141e-17
3540.828590156319 7.458864269169492e-17
3541.827977283092 7.503883408571568e-17
3542.827364409865 7.482662586264887e-17
3543.826751536638 7.403997048266605e-17
3544.826138663411 7.402165339518167e-17
3545.8255257901837 7.333371044077847e-17
3546.8249129169567 7.222481858136948e-17
3547.8243000437296 7.13921388721042e-17
3548.8236871705026 7.127064920117731e-17
3549.8230742972755 7.134912548025144e-17
3550.8224614240485 7.247747924511258e-17
3551.8218485508214 7.265740757195511e-17
3552.8212356775944 7.175963205720436e-17
3553.8206228043673 7.149678714575951e-17
3554.8200099311402 7.077739147574459e-17
3555.819397057913 7.018834623537823e-17
3556.818784184686 6.98852606414939e-17
3557.818171311459 6.914753464910481e-17
3558.817558438232 6.860580413977648e-17
3559.816945565005 6.847875581513324e-17
3560.816332691778 6.818373026913762e-17
3561.815719818551 6.761048748719347e-17
3562.815106945324 6.675308500378021e-17
3563.8144940720967 6.580809401966493e-17
3564.8138811988697 6.492404970308256e-17
3565.8132683256426 6.419660060262382e-17
3566.8126554524156 6.330980342896287e-17
3567.8120425791885 6.24180630239613e-17
3568.8114297059615 6.334107747356228e-17
3569.8108168327344 6.237475184708803e-17
3570.8102039595074 6.30387528858415e-17
3571.8095910862803 6.285973114895032e-17
3572.8089782130533 6.244552542029807e-17
3573.808365339826 6.283900531152219e-17
3574.807752466599 6.256416958991777e-17
3575.807139593372 6.229225877895934e-17
3576.806526720145 6.23945644771199e-17
3577.805913846918 6.183735576416948e-17
3578.805300973691 6.065146331589915e-17
3579.804688100464 5.940548446793298e-17
3580.804075227237 5.91546436015375e-17
3581.8034623540098 5.902154693225527e-17
3582.8028494807827 5.834904909424965e-17
3583.8022366075556 5.861715487439034e-17
3584.8016237343286 5.857657008481604e-17
3585.8010108611015 5.848144431437244e-17
3586.8003979878745 5.920213700358784e-17
3587.7997851146474 5.934394884780393e-17
3588.7991722414204 5.981995489438125e-17
3589.7985593681933 6.05804118100033e-17
3590.7979464949663 6.13604232753061e-17
3591.797333621739 6.184800985045916e-17
3592.796720748512 6.190734186143636e-17
3593.796107875285 6.08706000037767e-17
3594.795495002058 6.133891657937972e-17
3595.794882128831 6.159464773755662e-17
3596.794269255604 6.205686964640635e-17
3597.793656382377 6.32821888313934e-17
3598.79304350915 6.292977680322131e-17
3599.7924306359228 6.276239515190998e-17
3600.7918177626957 6.266850684366276e-17
3601.7912048894686 6.21980395984671e-17
3602.7905920162416 6.142647861030214e-17
3603.7899791430145 6.022439327436048e-17
3604.7893662697875 5.99268729516374e-17
3605.7887533965604 5.976314412991111e-17
3606.7881405233334 5.947534483374676e-17
3607.7875276501063 5.947569555832648e-17
3608.7869147768793 5.877214866884808e-17
3609.786301903652 5.850448625751572e-17
3610.785689030425 5.953799218461907e-17
3611.785076157198 6.054401586305097e-17
3612.784463283971 6.165335770871318e-17
3613.783850410744 6.217559984280976e-17
3614.783237537517 6.372693406826111e-17
3615.78262466429 6.342783217620684e-17
3616.782011791063 6.227074546558806e-17
3617.7813989178358 6.170701856941072e-17
3618.7807860446087 6.144112301586678e-17
3619.7801731713816 6.134706927149705e-17
3620.7795602981546 6.153911413995226e-17
3621.7789474249275 6.226615295882717e-17
3622.7783345517005 6.295267316257678e-17
3623.7777216784734 6.329709793475406e-17
3624.7771088052464 6.390026480253792e-17
3625.7764959320193 6.365527375743442e-17
3626.7758830587923 6.490485911287132e-17
3627.775270185565 6.544478967718674e-17
3628.774657312338 6.474557059667321e-17
3629.774044439111 6.439153067705562e-17
3630.773431565884 6.324527010629393e-17
3631.772818692657 6.257948897486225e-17
3632.77220581943 6.186028521074945e-17
3633.771592946203 6.269348108071696e-17
3634.770980072976 6.29156750281385e-17
3635.7703671997488 6.367565548772773e-17
3636.7697543265217 6.383966224213984e-17
3637.7691414532947 6.396432828661893e-17
3638.7685285800676 6.469818307374128e-17
3639.7679157068405 6.463486074348912e-17
3640.7673028336135 6.384133645569965e-17
3641.7666899603864 6.361899030704539e-17
3642.7660770871594 6.251240793590665e-17
3643.7654642139323 6.195422645855587e-17
3644.7648513407053 6.135049710795547e-17
3645.764238467478 6.07457023487261e-17
3646.763625594251 6.113071191047768e-17
3647.763012721024 6.10530495771263e-17
3648.762399847797 6.071994725317364e-17
3649.76178697457 6.094989684601849e-17
3650.761174101343 6.136140265715137e-17
3651.760561228116 6.207977924065162e-17
3652.759948354889 6.181351311019325e-17
3653.7593354816618 6.224711456984865e-17
3654.7587226084347 6.229043898161172e-17
3655.7581097352077 6.237657164443565e-17
3656.7574968619806 6.315080608034038e-17
3657.7568839887535 6.334106423867248e-17
3658.7562711155265 6.371648512276334e-17
3659.7556582422994 6.319444812945868e-17
3660.7550453690724 6.282226979336902e-17
3661.7544324958453 6.257279873806792e-17
3662.7538196226183 6.17534928849464e-17
3663.753206749391 6.149583605030348e-17
3664.752593876164 6.075001692280117e-17
3665.751981002937 6.068051389901202e-17
3666.75136812971 6.044055211203283e-17
3667.750755256483 6.031719632164403e-17
3668.750142383256 5.946911781809546e-17
3669.749529510029 5.956402521285734e-17
3670.748916636802 6.024920869273707e-17
3671.7483037635748 5.965267250474343e-17
3672.7476908903477 5.987924720068905e-17
3673.7470780171207 6.008575118625169e-17
3674.7464651438936 5.926461891833765e-17
3675.7458522706665 5.942853964596606e-17
3676.7452393974395 5.871809076145651e-17
3677.7446265242124 5.790787066018327e-17
3678.7440136509854 5.674061293675254e-17
3679.7434007777583 5.668929465154975e-17
3680.7427879045313 5.692188460490986e-17
3681.742175031304 5.768971335415099e-17
3682.741562158077 5.781827045623153e-17
3683.74094928485 5.748764305667163e-17
3684.740336411623 5.705399527490193e-17
3685.739723538396 5.632244335860494e-17
3686.739110665169 5.513913833129068e-17
3687.738497791942 5.582847756656787e-17
3688.737884918715 5.68850452891492e-17
3689.7372720454878 5.757119491598439e-17
3690.7366591722607 5.852941417245562e-17
3691.7360462990337 5.883056085498412e-17
3692.7354334258066 5.818785475392022e-17
3693.7348205525795 5.842756507799319e-17
3694.7342076793525 5.881067543305835e-17
3695.7335948061254 5.929903624926476e-17
3696.7329819328984 6.005716382428186e-17
3697.7323690596713 6.054142182465e-17
3698.7317561864443 6.09671816120984e-17
3699.731143313217 6.108911465183361e-17
3700.73053043999 6.076732154121578e-17
3701.729917566763 5.97473615238236e-17
3702.729304693536 5.819268548869753e-17
3703.728691820309 5.677013997589824e-17
3704.728078947082 5.599631582157733e-17
3705.727466073855 5.562245003703806e-17
3706.726853200628 5.5461854575472117e-17
3707.726240327401 5.648292963233002e-17
3708.7256274541737 5.593423757096645e-17
3709.7250145809467 5.588405748628653e-17
3710.7244017077196 5.735808010296623e-17
3711.7237888344926 5.833484805749334e-17
3712.7231759612655 5.873119330235935e-17
3713.7225630880384 5.858633081604417e-17
3714.7219502148114 5.800278467239006e-17
3715.7213373415843 5.75028168578283e-17
3716.7207244683573 5.671617471273528e-17
3717.72011159513 5.5240190023642607e-17
3718.719498721903 5.337632049298912e-17
3719.718885848676 5.2368073353070685e-17
3720.718272975449 5.207471871191243e-17
3721.717660102222 5.293910259969564e-17
3722.717047228995 5.469723859573015e-17
3723.716434355768 5.592981050032807e-17
3724.715821482541 5.702792915943916e-17
3725.715208609314 5.790587880926824e-17
3726.7145957360867 5.754615450448118e-17
3727.7139828628597 5.609537235429178e-17
3728.7133699896326 5.667815749178234e-17
3729.7127571164056 5.646868227345941e-17
3730.7121442431785 5.587710916914109e-17
3731.7115313699514 5.492954730768199e-17
3732.7109184967244 5.422474972111741e-17
3733.7103056234973 5.356815360320752e-17
3734.7096927502703 5.309928447095531e-17
3735.709079877043 5.347757070868806e-17
3736.708467003816 5.460300618034811e-17
3737.707854130589 5.5348865012519823e-17
3738.707241257362 5.636487441530646e-17
3739.706628384135 5.720065108878513e-17
3740.706015510908 5.692637784999725e-17
3741.705402637681 5.628408203051718e-17
3742.704789764454 5.510156117042362e-17
3743.704176891227 5.357616402025948e-17
3744.7035640179997 5.272035964978967e-17
3745.7029511447727 5.154453233521289e-17
3746.7023382715456 5.129288414053956e-17
3747.7017253983186 5.1784517283249225e-17
3748.7011125250915 5.1553168100807944e-17
3749.7004996518644 5.1571409087675964e-17
3750.6998867786374 5.2632483290234486e-17
3751.6992739054103 5.394002422810931e-17
3752.6986610321833 5.54553099224656e-17
3753.698048158956 5.578133488909725e-17
3754.697435285729 5.5421878590828654e-17
3755.696822412502 5.510124684179085e-17
3756.696209539275 5.414258421651129e-17
3757.695596666048 5.240573654072145e-17
3758.694983792821 5.193374728319869e-17
3759.694370919594 5.1904915075767544e-17
3760.693758046367 5.263865074888168e-17
3761.69314517314 5.300956184427291e-17
3762.6925322999127 5.272813845627012e-17
3763.6919194266857 5.193450167191734e-17
3764.6913065534586 5.166365626958788e-17
3765.6906936802316 5.2167918805890004e-17
3766.6900808070045 5.189476391529029e-17
3767.6894679337775 5.2276808861726485e-17
3768.6888550605504 5.331021221843388e-17
3769.6882421873233 5.4207057982176126e-17
3770.6876293140963 5.3974329062473107e-17
3771.6870164408692 5.3427728113698066e-17
3772.686403567642 5.4607003117067965e-17
3773.685790694415 5.532309668207757e-17
3774.685177821188 5.480023250816035e-17
3775.684564947961 5.44827407367278e-17
3776.683952074734 5.45623485988799e-17
3777.683339201507 5.453080323903958e-17
3778.68272632828 5.424035034747016e-17
3779.682113455053 5.4551608485806514e-17
3780.6815005818257 5.5397566098264495e-17
3781.6808877085987 5.565836291051266e-17
3782.6802748353716 5.5371202197781205e-17
3783.6796619621446 5.47884997783519e-17
3784.6790490889175 5.386188213000265e-17
3785.6784362156905 5.2523771905410317e-17
3786.6778233424634 5.135063789090801e-17
3787.6772104692363 5.157991912181791e-17
3788.6765975960093 5.1890280596370256e-17
3789.6759847227822 5.177492529686606e-17
3790.675371849555 5.178228058687288e-17
3791.674758976328 5.241527558754541e-17
3792.674146103101 5.1921759781761574e-17
3793.673533229874 5.085195716937939e-17
3794.672920356647 4.989786719852603e-17
3795.67230748342 4.9298161254425084e-17
3796.671694610193 4.899357680927081e-17
3797.671081736966 4.966035386616e-17
3798.6704688637387 4.947917153350884e-17
3799.6698559905117 4.9515759386363283e-17
3800.6692431172846 5.01773979972873e-17
3801.6686302440576 5.0680578581348206e-17
3802.6680173708305 5.1338825751760754e-17
3803.6674044976035 5.1003629006497115e-17
3804.6667916243764 5.127555305234535e-17
3805.6661787511493 5.0905187896158405e-17
3806.6655658779223 5.0659488784450554e-17
3807.6649530046952 5.110010142697795e-17
3808.664340131468 5.121127781002753e-17
3809.663727258241 5.176341094273932e-17
3810.663114385014 5.2000563624358275e-17
3811.662501511787 5.1853768844132165e-17
3812.66188863856 5.112056256661006e-17
3813.661275765333 5.002079616371876e-17
3814.660662892106 4.9346829252945254e-17
3815.660050018879 4.8857039068640355e-17
3816.6594371456517 4.875930602490599e-17
3817.6588242724247 4.883258099228839e-17
3818.6582113991976 4.851563846878257e-17
3819.6575985259706 4.7728473545542407e-17
3820.6569856527435 4.7261228996013253e-17
3821.6563727795165 4.726041835901295e-17
3822.6557599062894 4.746509262106062e-17
3823.6551470330623 4.763927369700714e-17
3824.6545341598353 4.798642154776094e-17
3825.6539212866082 4.81807163474823e-17
3826.653308413381 4.8658436312288823e-17
3827.652695540154 4.8910517949603133e-17
3828.652082666927 4.961618573017212e-17
3829.6514697937 4.9643677905010934e-17
3830.650856920473 4.9187454709963437e-17
3831.650244047246 4.835292211612604e-17
3832.649631174019 4.769447973108893e-17
3833.649018300792 4.6987349495196946e-17
3834.6484054275647 4.7081552132076935e-17
3835.6477925543377 4.756891040538093e-17
3836.6471796811106 4.7111059318887926e-17
3837.6465668078836 4.6702015197258004e-17
3838.6459539346565 4.6587563178982717e-17
3839.6453410614295 4.6980791607300625e-17
3840.6447281882024 4.7065498210748506e-17
3841.6441153149754 4.8331054769452586e-17
3842.6435024417483 4.9306730845571133e-17
3843.6428895685212 4.9819632456190764e-17
3844.642276695294 5.021751956571857e-17
3845.641663822067 4.9170739044144965e-17
3846.64105094884 4.875950123953055e-17
3847.640438075613 4.891731075679342e-17
3848.639825202386 4.877221335118427e-17
3849.639212329159 4.8648007219125755e-17
3850.638599455932 4.790447772755899e-17
3851.637986582705 4.8069897306457344e-17
3852.6373737094777 4.855389060902947e-17
3853.6367608362507 4.7817220099101996e-17
3854.6361479630236 4.676156558391692e-17
3855.6355350897966 4.6593002718690866e-17
3856.6349222165695 4.585738438250256e-17
3857.6343093433425 4.645030413685812e-17
3858.6336964701154 4.6203003603484364e-17
3859.6330835968884 4.5764673979447614e-17
3860.6324707236613 4.6209902289793056e-17
3861.6318578504342 4.7030343034715e-17
3862.631244977207 4.819574787357361e-17
3863.63063210398 4.879952023756587e-17
3864.630019230753 4.824059760638624e-17
3865.629406357526 4.7535465838854184e-17
3866.628793484299 4.7165957641781846e-17
3867.628180611072 4.667760013429789e-17
3868.627567737845 4.6180239593026905e-17
3869.626954864618 4.5497137299568363e-17
3870.6263419913907 4.525247381798743e-17
3871.6257291181637 4.5760021915682616e-17
3872.6251162449366 4.634582460804777e-17
3873.6245033717096 4.7055634909124423e-17
3874.6238904984825 4.757818475440887e-17
3875.6232776252555 4.7881300126795254e-17
3876.6226647520284 4.736897092515951e-17
3877.6220518788014 4.6358530102256584e-17
3878.6214390055743 4.572496931004507e-17
3879.6208261323472 4.5688255725737515e-17
3880.62021325912 4.566287120709949e-17
3881.619600385893 4.5156352122086317e-17
3882.618987512666 4.5506226360139096e-17
3883.618374639439 4.613585639007976e-17
3884.617761766212 4.620154114816137e-17
3885.617148892985 4.6059520854430916e-17
3886.616536019758 4.5640811954523924e-17
3887.615923146531 4.6217231110020276e-17
3888.6153102733037 4.6880001304022264e-17
3889.6146974000767 4.778697837590706e-17
3890.6140845268496 4.905479148332218e-17
3891.6134716536226 4.95066670170701e-17
3892.6128587803955 4.936488826007851e-17
3893.6122459071685 4.96719840255725e-17
3894.6116330339414 4.928107832041464e-17
3895.6110201607144 4.919219610923459e-17
3896.6104072874873 4.981051030839553e-17
3897.6097944142603 4.9835888209588656e-17
3898.609181541033 4.929072324635701e-17
3899.608568667806 4.939982175170785e-17
3900.607955794579 4.994909614822266e-17
3901.607342921352 5.0109797488907015e-17
3902.606730048125 5.02983020243405e-17
3903.606117174898 5.0383693533335574e-17
3904.605504301671 4.990182773929893e-17
3905.604891428444 5.045163814885068e-17
3906.6042785552168 5.0801628192189216e-17
3907.6036656819897 5.133550048569829e-17
3908.6030528087626 5.212713880169114e-17
3909.6024399355356 5.1865127688303743e-17
3910.6018270623085 5.232526841073229e-17
3911.6012141890815 5.247715531480928e-17
3912.6006013158544 5.2193498539152594e-17
3913.5999884426274 5.182825528531858e-17
3914.5993755694003 5.128484063626309e-17
3915.5987626961733 5.097919739992475e-17
3916.598149822946 4.9944434158290314e-17
3917.597536949719 4.954581251237856e-17
3918.596924076492 4.922243121498463e-17
3919.596311203265 4.7974132952580855e-17
3920.595698330038 4.750893319352593e-17
3921.595085456811 4.7543112296436624e-17
3922.594472583584 4.7231020360042817e-17
3923.593859710357 4.746958255742556e-17
3924.5932468371298 4.7425659266898994e-17
3925.5926339639027 4.6851327915268726e-17
3926.5920210906756 4.509385035500181e-17
3927.5914082174486 4.378745754381721e-17
3928.5907953442215 4.2014048484952525e-17
3929.5901824709945 4.042476321299724e-17
3930.5895695977674 3.895987928772503e-17
3931.5889567245404 3.8293701109599326e-17
3932.5883438513133 3.8704402901176805e-17
3933.5877309780863 3.8617826869544555e-17
3934.587118104859 3.954343535754649e-17
3935.586505231632 4.1245812762850026e-17
3936.585892358405 4.30549295543974e-17
3937.585279485178 4.433195414511392e-17
3938.584666611951 4.570156671615472e-17
3939.584053738724 4.667105217256892e-17
3940.583440865497 4.688865361322957e-17
3941.58282799227 4.702518142769267e-17
3942.5822151190428 4.660463287810336e-17
3943.5816022458157 4.6443412067994326e-17
3944.5809893725886 4.691299257557333e-17
3945.5803764993616 4.826761663391467e-17
3946.5797636261345 4.9407527766294395e-17
3947.5791507529075 4.93764125403726e-17
3948.5785378796804 4.9183510712802784e-17
3949.5779250064534 4.96181875072545e-17
3950.5773121332263 5.034107718817684e-17
3951.5766992599993 4.9937872961671544e-17
3952.576086386772 4.9334811973006083e-17
3953.575473513545 4.984625112830272e-17
3954.574860640318 5.034413444772084e-17
3955.574247767091 4.924475847407866e-17
3956.573634893864 4.858604477380063e-17
3957.573022020637 4.883298465642731e-17
3958.57240914741 4.8546144889773525e-17
3959.571796274183 4.756954237136892e-17
3960.5711834009558 4.551132179271242e-17
3961.5705705277287 4.4103397524420616e-17
3962.5699576545016 4.3108348878356076e-17
3963.5693447812746 4.1761516861384986e-17
3964.5687319080475 4.046330652081976e-17
3965.5681190348205 3.9620071986938305e-17
3966.5675061615934 3.858716162987599e-17
3967.5668932883664 3.83743611454906e-17
3968.5662804151393 3.8800034906155285e-17
3969.5656675419123 3.968523065815033e-17
3970.565054668685 4.120317987407904e-17
3971.564441795458 4.269689269805995e-17
3972.563828922231 4.396615502590827e-17
3973.563216049004 4.525731117020964e-17
3974.562603175777 4.6559793071458087e-17
3975.56199030255 4.7938230005273603e-17
3976.561377429323 4.861659751690589e-17
3977.560764556096 4.93264508313744e-17
3978.5601516828688 5.034618916436242e-17
3979.5595388096417 5.0669047683609217e-17
3980.5589259364147 5.1110451110802213e-17
3981.5583130631876 5.093882105986481e-17
3982.5577001899605 5.055861576311094e-17
3983.5570873167335 5.0808933851359284e-17
3984.5564744435064 5.1237942804253786e-17
3985.5558615702794 5.1320144704806856e-17
3986.5552486970523 5.171659252006882e-17
3987.5546358238253 5.1916452590951433e-17
3988.554022950598 5.19642834826917e-17
3989.553410077371 5.2007710464850734e-17
3990.552797204144 5.230729873910519e-17
3991.552184330917 5.2608915260221625e-17
3992.55157145769 5.2203206330821516e-17
3993.550958584463 5.1769551931606916e-17
3994.550345711236 5.1517738300811073e-17
3995.549732838009 5.16725997463708e-17
3996.5491199647818 5.193929931947015e-17
3997.5485070915547 5.195006921104559e-17
3998.5478942183277 5.2304724553038924e-17
3999.5472813451006 5.2882860935486936e-17
4000.5466684718735 5.353138046189586e-17
4001.5460555986465 5.3325088234570036e-17
4002.5454427254194 5.32964148458165e-17
4003.5448298521924 5.3286667349478173e-17
4004.5442169789653 5.216750521558373e-17
4005.5436041057383 5.137607534910524e-17
4006.542991232511 5.1950631693862124e-17
4007.542378359284 5.29322006046645e-17
4008.541765486057 5.427305706889051e-17
4009.54115261283 5.326473382835572e-17
4010.540539739603 5.48204454936087e-17
4011.539926866376 5.4633052688918485e-17
4012.539313993149 5.381499753288314e-17
4013.538701119922 5.401200879373612e-17
4014.5380882466948 5.382990332752135e-17
4015.5374753734677 5.38470855232053e-17
4016.5368625002407 5.371353225022494e-17
4017.5362496270136 5.361419778482467e-17
4018.5356367537865 5.445144683979369e-17
4019.5350238805595 5.433830838433114e-17
4020.5344110073324 5.4069299322961545e-17
4021.5337981341054 5.3854808081404095e-17
4022.5331852608783 5.355511392803123e-17
4023.5325723876513 5.3506515412682517e-17
4024.531959514424 5.31107822814698e-17
4025.531346641197 5.329302340530503e-17
4026.53073376797 5.411895993821678e-17
4027.530120894743 5.398440081361155e-17
4028.529508021516 5.350828888791583e-17
4029.528895148289 5.2581793662297236e-17
4030.528282275062 5.1356173383567216e-17
4031.527669401835 5.041095409760287e-17
4032.527056528608 5.007693856625396e-17
4033.5264436553807 5.045195909492835e-17
4034.5258307821537 5.094540210881828e-17
4035.5252179089266 5.246286494254681e-17
4036.5246050356996 5.349662564127883e-17
4037.5239921624725 5.451569230360946e-17
4038.5233792892454 5.5032375783989684e-17
4039.5227664160184 5.472450577744235e-17
4040.5221535427913 5.3720192708517215e-17
4041.5215406695643 5.364181238239414e-17
4042.520927796337 5.321142038351545e-17
4043.52031492311 5.20532351770432e-17
4044.519702049883 4.99901970984992e-17
4045.519089176656 4.8998070054358196e-17
4046.518476303429 5.0209790390074875e-17
4047.517863430202 5.18792526244437e-17
4048.517250556975 5.311205944833558e-17
4049.516637683748 5.365382635361086e-17
4050.516024810521 5.331768993117136e-17
4051.5154119372937 5.349955055192482e-17
4052.5147990640667 5.250303945053729e-17
4053.5141861908396 5.1727124183627846e-17
4054.5135733176126 5.166588303979687e-17
4055.5129604443855 5.152768432049641e-17
4056.5123475711584 5.111662849561676e-17
4057.5117346979314 5.119435369469469e-17
4058.5111218247043 5.160725578670156e-17
4059.5105089514773 5.256777129655324e-17
4060.50989607825 5.270106979790493e-17
4061.509283205023 5.226545994372226e-17
4062.508670331796 5.098744273627068e-17
4063.508057458569 4.986936917206235e-17
4064.507444585342 5.039987318611711e-17
4065.506831712115 5.13068304056672e-17
